entity,label
http://www.wikidata.org/entity/Q29855760,"Siege of La Rochelle by Louis XIII, 1628"
http://www.wikidata.org/entity/Q29855763,Le Pas de Suse forcé par Louis XIII
http://www.wikidata.org/entity/Q29855769,"Le Port de Gênes, vu de la mer"
http://www.wikidata.org/entity/Q29855770,Landscape with Paris and Oenone called Le Gué
http://www.wikidata.org/entity/Q29855773,Q29855773
http://www.wikidata.org/entity/Q29855776,Q29855776
http://www.wikidata.org/entity/Q29855778,Q29855778
http://www.wikidata.org/entity/Q29855781,Q29855781
http://www.wikidata.org/entity/Q29855784,Q29855784
http://www.wikidata.org/entity/Q29855787,Q29855787
http://www.wikidata.org/entity/Q29855792,Fruit on a table
http://www.wikidata.org/entity/Q29855795,Hercule obtenant de Diane la biche aux cornes d'or
http://www.wikidata.org/entity/Q29855797,Q29855797
http://www.wikidata.org/entity/Q29855800,Q29855800
http://www.wikidata.org/entity/Q29855803,Q29855803
http://www.wikidata.org/entity/Q29855805,Q29855805
http://www.wikidata.org/entity/Q29855808,Q29855808
http://www.wikidata.org/entity/Q29855811,Q29855811
http://www.wikidata.org/entity/Q29855815,Q29855815
http://www.wikidata.org/entity/Q29855816,Q29855816
http://www.wikidata.org/entity/Q29855819,Q29855819
http://www.wikidata.org/entity/Q29855822,Matheron Diptych
http://www.wikidata.org/entity/Q29855823,Q29855823
http://www.wikidata.org/entity/Q29857379,Q29857379
http://www.wikidata.org/entity/Q29857383,Q29857383
http://www.wikidata.org/entity/Q29857388,Q29857388
http://www.wikidata.org/entity/Q29857396,Q29857396
http://www.wikidata.org/entity/Q29857402,Q29857402
http://www.wikidata.org/entity/Q29857407,Q29857407
http://www.wikidata.org/entity/Q29857412,Q29857412
http://www.wikidata.org/entity/Q29857417,Q29857417
http://www.wikidata.org/entity/Q29857422,Q29857422
http://www.wikidata.org/entity/Q29857426,Q29857426
http://www.wikidata.org/entity/Q29857432,Q29857432
http://www.wikidata.org/entity/Q29857440,Q29857440
http://www.wikidata.org/entity/Q29857444,Q29857444
http://www.wikidata.org/entity/Q29857448,Q29857448
http://www.wikidata.org/entity/Q29857543,Q29857543
http://www.wikidata.org/entity/Q29857547,Q29857547
http://www.wikidata.org/entity/Q29857552,Q29857552
http://www.wikidata.org/entity/Q29857558,Q29857558
http://www.wikidata.org/entity/Q29857569,Q29857569
http://www.wikidata.org/entity/Q29857573,Q29857573
http://www.wikidata.org/entity/Q29857577,Q29857577
http://www.wikidata.org/entity/Q29857584,Q29857584
http://www.wikidata.org/entity/Q29857588,Q29857588
http://www.wikidata.org/entity/Q29857594,Q29857594
http://www.wikidata.org/entity/Q29857598,Q29857598
http://www.wikidata.org/entity/Q29857603,Q29857603
http://www.wikidata.org/entity/Q29857609,Still-Life with Ewer
http://www.wikidata.org/entity/Q29857616,Q29857616
http://www.wikidata.org/entity/Q29857623,Q29857623
http://www.wikidata.org/entity/Q29857628,Q29857628
http://www.wikidata.org/entity/Q29857633,Q29857633
http://www.wikidata.org/entity/Q29857640,Q29857640
http://www.wikidata.org/entity/Q29857648,Q29857648
http://www.wikidata.org/entity/Q29857655,Q29857655
http://www.wikidata.org/entity/Q29857661,Q29857661
http://www.wikidata.org/entity/Q29857667,Q29857667
http://www.wikidata.org/entity/Q29857673,Q29857673
http://www.wikidata.org/entity/Q29857677,Q29857677
http://www.wikidata.org/entity/Q29857681,Q29857681
http://www.wikidata.org/entity/Q29857685,Q29857685
http://www.wikidata.org/entity/Q29857690,Q29857690
http://www.wikidata.org/entity/Q29857694,Q29857694
http://www.wikidata.org/entity/Q29857698,Q29857698
http://www.wikidata.org/entity/Q29857704,Q29857704
http://www.wikidata.org/entity/Q29857709,Q29857709
http://www.wikidata.org/entity/Q29857714,The Murder of the Bishop of Liège
http://www.wikidata.org/entity/Q29857720,Q29857720
http://www.wikidata.org/entity/Q29857724,Q29857724
http://www.wikidata.org/entity/Q29857728,Q29857728
http://www.wikidata.org/entity/Q29857732,L'appartement du comte de Mornay
http://www.wikidata.org/entity/Q29857736,The flight of Lot and his family from Sodom (Genesis 19 : 12-24)
http://www.wikidata.org/entity/Q29857741,Two studies of Suliote costumes
http://www.wikidata.org/entity/Q29857746,Q29857746
http://www.wikidata.org/entity/Q29857756,Confrontation of knights in the countryside
http://www.wikidata.org/entity/Q29857761,Le turc à la selle
http://www.wikidata.org/entity/Q29857765,Q29857765
http://www.wikidata.org/entity/Q29857773,Shipwreck of Don Juan
http://www.wikidata.org/entity/Q29857777,Q29857777
http://www.wikidata.org/entity/Q29857781,The death of Ophelia
http://www.wikidata.org/entity/Q29857786,Musiciens juifs de Mogador
http://www.wikidata.org/entity/Q29857791,Q29857791
http://www.wikidata.org/entity/Q29857795,Lion et caïman
http://www.wikidata.org/entity/Q29857799,Saint George fighting the dragon
http://www.wikidata.org/entity/Q29857805,Q29857805
http://www.wikidata.org/entity/Q29857809,Lion Devouring a Rabbit
http://www.wikidata.org/entity/Q29857813,Q29857813
http://www.wikidata.org/entity/Q29857817,Lion et sanglier
http://www.wikidata.org/entity/Q29857821,Hamlet and Horatio in the Graveyard
http://www.wikidata.org/entity/Q29857825,Q29857825
http://www.wikidata.org/entity/Q29857830,Odalisque
http://www.wikidata.org/entity/Q29857837,Q29857837
http://www.wikidata.org/entity/Q29862197,Child in prayer
http://www.wikidata.org/entity/Q29862352,Nature morte au homard et trophées de chasse et de pêche
http://www.wikidata.org/entity/Q29862357,Q29862357
http://www.wikidata.org/entity/Q29862359,(King John at the) Battle of Poitiers
http://www.wikidata.org/entity/Q29862362,Hamlet et Ophélie
http://www.wikidata.org/entity/Q29862364,Portrait of Leon Riesener
http://www.wikidata.org/entity/Q29862367,Q29862367
http://www.wikidata.org/entity/Q29862370,Q29862370
http://www.wikidata.org/entity/Q29862374,Q29862374
http://www.wikidata.org/entity/Q29862378,The Defeat of the Cimbri
http://www.wikidata.org/entity/Q29862381,Q29862381
http://www.wikidata.org/entity/Q29862383,Q29862383
http://www.wikidata.org/entity/Q29862385,Q29862385
http://www.wikidata.org/entity/Q29862388,Q29862388
http://www.wikidata.org/entity/Q29862390,Q29862390
http://www.wikidata.org/entity/Q29862392,Q29862392
http://www.wikidata.org/entity/Q29862394,Q29862394
http://www.wikidata.org/entity/Q29862396,Q29862396
http://www.wikidata.org/entity/Q29862398,Q29862398
http://www.wikidata.org/entity/Q29862400,Q29862400
http://www.wikidata.org/entity/Q29862403,Q29862403
http://www.wikidata.org/entity/Q29862405,Q29862405
http://www.wikidata.org/entity/Q29862408,The Grinder
http://www.wikidata.org/entity/Q29862411,Q29862411
http://www.wikidata.org/entity/Q29862413,The Monkey Painter
http://www.wikidata.org/entity/Q29862416,Q29862416
http://www.wikidata.org/entity/Q29862419,Q29862419
http://www.wikidata.org/entity/Q29862422,Q29862422
http://www.wikidata.org/entity/Q29862424,Q29862424
http://www.wikidata.org/entity/Q29855827,Q29855827
http://www.wikidata.org/entity/Q29855830,Q29855830
http://www.wikidata.org/entity/Q29855834,Q29855834
http://www.wikidata.org/entity/Q29855839,Q29855839
http://www.wikidata.org/entity/Q29855844,Q29855844
http://www.wikidata.org/entity/Q29855849,Allegory of the State of France before the Return from Egypt
http://www.wikidata.org/entity/Q29855854,Q29855854
http://www.wikidata.org/entity/Q29855858,Q29855858
http://www.wikidata.org/entity/Q29855859,Q29855859
http://www.wikidata.org/entity/Q29855862,Q29855862
http://www.wikidata.org/entity/Q29855863,Q29855863
http://www.wikidata.org/entity/Q29855867,Q29855867
http://www.wikidata.org/entity/Q29855874,Q29855874
http://www.wikidata.org/entity/Q29855876,Q29855876
http://www.wikidata.org/entity/Q29855883,The Storm
http://www.wikidata.org/entity/Q29855887,Q29855887
http://www.wikidata.org/entity/Q29855888,Q29855888
http://www.wikidata.org/entity/Q29855894,Q29855894
http://www.wikidata.org/entity/Q2985590,Comité grec de Paris
http://www.wikidata.org/entity/Q29855905,Q29855905
http://www.wikidata.org/entity/Q29855910,Q29855910
http://www.wikidata.org/entity/Q29855914,Q29855914
http://www.wikidata.org/entity/Q29855917,Q29855917
http://www.wikidata.org/entity/Q29855921,Q29855921
http://www.wikidata.org/entity/Q29855922,Q29855922
http://www.wikidata.org/entity/Q29855926,Q29855926
http://www.wikidata.org/entity/Q29855929,Q29855929
http://www.wikidata.org/entity/Q29855930,Q29855930
http://www.wikidata.org/entity/Q29855933,Q29855933
http://www.wikidata.org/entity/Q29855939,Q29855939
http://www.wikidata.org/entity/Q29855955,Q29855955
http://www.wikidata.org/entity/Q29855972,Q29855972
http://www.wikidata.org/entity/Q29855987,Q29855987
http://www.wikidata.org/entity/Q29855997,Q29855997
http://www.wikidata.org/entity/Q29856000,Q29856000
http://www.wikidata.org/entity/Q29856001,"Musée du Louvre - Jeanne Elisabeth, dite Isabelle Hittorf - Hippolyte Flandrin"
http://www.wikidata.org/entity/Q29856004,Q29856004
http://www.wikidata.org/entity/Q29856007,Q29856007
http://www.wikidata.org/entity/Q29856012,Q29856012
http://www.wikidata.org/entity/Q29856016,Q29856016
http://www.wikidata.org/entity/Q29856021,Q29856021
http://www.wikidata.org/entity/Q29856032,Q29856032
http://www.wikidata.org/entity/Q29856035,Q29856035
http://www.wikidata.org/entity/Q29856036,Q29856036
http://www.wikidata.org/entity/Q29856042,Q29856042
http://www.wikidata.org/entity/Q29856046,Q29856046
http://www.wikidata.org/entity/Q29856051,Q29856051
http://www.wikidata.org/entity/Q29856057,Q29856057
http://www.wikidata.org/entity/Q29856060,Basket of Grapes
http://www.wikidata.org/entity/Q29856065,Q29856065
http://www.wikidata.org/entity/Q29856082,Q29856082
http://www.wikidata.org/entity/Q29856097,Q29856097
http://www.wikidata.org/entity/Q29856113,Q29856113
http://www.wikidata.org/entity/Q29856128,Q29856128
http://www.wikidata.org/entity/Q29856144,Q29856144
http://www.wikidata.org/entity/Q29856151,Q29856151
http://www.wikidata.org/entity/Q29856157,Q29856157
http://www.wikidata.org/entity/Q29856159,Q29856159
http://www.wikidata.org/entity/Q29856166,Q29856166
http://www.wikidata.org/entity/Q29857234,Seascape with a boat near the horizon
http://www.wikidata.org/entity/Q29857236,Q29857236
http://www.wikidata.org/entity/Q29857238,Q29857238
http://www.wikidata.org/entity/Q29857241,Q29857241
http://www.wikidata.org/entity/Q29857243,Q29857243
http://www.wikidata.org/entity/Q29857245,Q29857245
http://www.wikidata.org/entity/Q29857249,Q29857249
http://www.wikidata.org/entity/Q29857252,Peace
http://www.wikidata.org/entity/Q29857254,Q29857254
http://www.wikidata.org/entity/Q29857258,Q29857258
http://www.wikidata.org/entity/Q29857260,Q29857260
http://www.wikidata.org/entity/Q29857263,Q29857263
http://www.wikidata.org/entity/Q29857266,Q29857266
http://www.wikidata.org/entity/Q29857268,Q29857268
http://www.wikidata.org/entity/Q29857270,Q29857270
http://www.wikidata.org/entity/Q29857275,Q29857275
http://www.wikidata.org/entity/Q29857281,Q29857281
http://www.wikidata.org/entity/Q29857283,Q29857283
http://www.wikidata.org/entity/Q29857289,Q29857289
http://www.wikidata.org/entity/Q29857292,Portrait of Robert Le Lorrain
http://www.wikidata.org/entity/Q29857295,Q29857295
http://www.wikidata.org/entity/Q29857298,The Woman of Canaan at the Feet of Christ
http://www.wikidata.org/entity/Q29857305,Edmé Bouchardon (1698–1762)
http://www.wikidata.org/entity/Q29857307,Q29857307
http://www.wikidata.org/entity/Q29857313,The Count of Artois and his sister Clotilde
http://www.wikidata.org/entity/Q29857318,Q29857318
http://www.wikidata.org/entity/Q29857322,Q29857322
http://www.wikidata.org/entity/Q29857325,"Portrait of Madame Drouais, née Anne Françoise Doré"
http://www.wikidata.org/entity/Q29857329,The Law Descends to the Earth
http://www.wikidata.org/entity/Q29857331,"Louis XII proclamé ""Père du Peuple"" aux États généraux tenus à Tours en 1506"
http://www.wikidata.org/entity/Q29857334,Q29857334
http://www.wikidata.org/entity/Q29857336,Q29857336
http://www.wikidata.org/entity/Q29857339,Q29857339
http://www.wikidata.org/entity/Q29857341,Q29857341
http://www.wikidata.org/entity/Q29857344,Q29857344
http://www.wikidata.org/entity/Q29857348,Q29857348
http://www.wikidata.org/entity/Q29857353,Q29857353
http://www.wikidata.org/entity/Q29857357,Q29857357
http://www.wikidata.org/entity/Q29857362,Q29857362
http://www.wikidata.org/entity/Q29857368,Q29857368
http://www.wikidata.org/entity/Q29857373,Pan and Syrinx
http://www.wikidata.org/entity/Q29862427,Q29862427
http://www.wikidata.org/entity/Q29862429,The Caravan
http://www.wikidata.org/entity/Q29862433,Q29862433
http://www.wikidata.org/entity/Q29862439,Q29862439
http://www.wikidata.org/entity/Q29862441,Q29862441
http://www.wikidata.org/entity/Q29862443,Q29862443
http://www.wikidata.org/entity/Q29862446,Fair in front of an inn
http://www.wikidata.org/entity/Q29862449,Market Scene at the entrance of a village
http://www.wikidata.org/entity/Q29862454,Q29862454
http://www.wikidata.org/entity/Q29862457,A Ruined Temple
http://www.wikidata.org/entity/Q29862459,Q29862459
http://www.wikidata.org/entity/Q29862462,Q29862462
http://www.wikidata.org/entity/Q29862464,Q29862464
http://www.wikidata.org/entity/Q29862467,Q29862467
http://www.wikidata.org/entity/Q29862469,Q29862469
http://www.wikidata.org/entity/Q29862474,Three Women of Gand
http://www.wikidata.org/entity/Q29862476,Q29862476
http://www.wikidata.org/entity/Q29862482,The Death of Marat
http://www.wikidata.org/entity/Q29862484,Q29862484
http://www.wikidata.org/entity/Q29862487,Q29862487
http://www.wikidata.org/entity/Q29862489,The Coronation of Napoleon I
http://www.wikidata.org/entity/Q29862493,Q29862493
http://www.wikidata.org/entity/Q29862495,Belisarius Begging for Alms
http://www.wikidata.org/entity/Q29862498,Q29862498
http://www.wikidata.org/entity/Q29862500,Vue des Jardins du Luxembourg
http://www.wikidata.org/entity/Q29862503,Q29862503
http://www.wikidata.org/entity/Q29862505,Q29862505
http://www.wikidata.org/entity/Q29862507,Q29862507
http://www.wikidata.org/entity/Q29862509,Q29862509
http://www.wikidata.org/entity/Q29862512,Q29862512
http://www.wikidata.org/entity/Q29862515,Q29862515
http://www.wikidata.org/entity/Q29862517,Q29862517
http://www.wikidata.org/entity/Q29862523,Q29862523
http://www.wikidata.org/entity/Q29862526,"The borders of the river Cousin, near Avallon"
http://www.wikidata.org/entity/Q29862531,Q29862531
http://www.wikidata.org/entity/Q29862534,The Sluice-gate at Optevoz (Isère)
http://www.wikidata.org/entity/Q29862538,Q29862538
http://www.wikidata.org/entity/Q29862540,The Pond with the Herons
http://www.wikidata.org/entity/Q29862545,Q29862545
http://www.wikidata.org/entity/Q29862550,Q29862550
http://www.wikidata.org/entity/Q29862553,Q29862553
http://www.wikidata.org/entity/Q29862557,Q29862557
http://www.wikidata.org/entity/Q29862559,Q29862559
http://www.wikidata.org/entity/Q29862562,Q29862562
http://www.wikidata.org/entity/Q29862568,Q29862568
http://www.wikidata.org/entity/Q29862571,Q29862571
http://www.wikidata.org/entity/Q29862574,Q29862574
http://www.wikidata.org/entity/Q29862578,Q29862578
http://www.wikidata.org/entity/Q29862581,Q29862581
http://www.wikidata.org/entity/Q29862586,Apollo Crowned by Victory
http://www.wikidata.org/entity/Q29862589,Apollo Crowned by Minerva
http://www.wikidata.org/entity/Q29862593,Q29862593
http://www.wikidata.org/entity/Q29862598,Q29862598
http://www.wikidata.org/entity/Q29862607,Q29862607
http://www.wikidata.org/entity/Q29862610,Q29862610
http://www.wikidata.org/entity/Q29862615,Q29862615
http://www.wikidata.org/entity/Q29862618,Q29862618
http://www.wikidata.org/entity/Q29862621,Q29862621
http://www.wikidata.org/entity/Q29862625,Q29862625
http://www.wikidata.org/entity/Q29862627,Philippe Coypel
http://www.wikidata.org/entity/Q29862630,Q29862630
http://www.wikidata.org/entity/Q29862632,Q29862632
http://www.wikidata.org/entity/Q29862636,Q29862636
http://www.wikidata.org/entity/Q29862639,Q29862639
http://www.wikidata.org/entity/Q29862641,Q29862641
http://www.wikidata.org/entity/Q29862643,Q29862643
http://www.wikidata.org/entity/Q29862649,Q29862649
http://www.wikidata.org/entity/Q29862651,Q29862651
http://www.wikidata.org/entity/Q29862653,Eliezer and Rebecca
http://www.wikidata.org/entity/Q29862656,Zephyr and Flora. Allegory of spring
http://www.wikidata.org/entity/Q29862659,Q29862659
http://www.wikidata.org/entity/Q29862661,The Swooning of Esther
http://www.wikidata.org/entity/Q29862666,Q29862666
http://www.wikidata.org/entity/Q29862672,Q29862672
http://www.wikidata.org/entity/Q29862676,Portrait of Adolphe Moreau
http://www.wikidata.org/entity/Q29862678,Q29862678
http://www.wikidata.org/entity/Q29862680,Q29862680
http://www.wikidata.org/entity/Q29862683,Q29862683
http://www.wikidata.org/entity/Q29862684,Q29862684
http://www.wikidata.org/entity/Q29862687,Q29862687
http://www.wikidata.org/entity/Q29862690,Q29862690
http://www.wikidata.org/entity/Q29862694,Q29862694
http://www.wikidata.org/entity/Q29862697,Q29862697
http://www.wikidata.org/entity/Q29862700,"Water, or the Fight of Achilles against Scamander and Simoeis"
http://www.wikidata.org/entity/Q29862704,Q29862704
http://www.wikidata.org/entity/Q29862708,Q29862708
http://www.wikidata.org/entity/Q29862709,Q29862709
http://www.wikidata.org/entity/Q29862713,The Rustic Muse
http://www.wikidata.org/entity/Q29862715,Young woman with pink skirt
http://www.wikidata.org/entity/Q29862718,Village entrance
http://www.wikidata.org/entity/Q29862721,"The Painter Adolphe Desbrochers, child, holding an orange"
http://www.wikidata.org/entity/Q29862722,Marie Anna Charmois
http://www.wikidata.org/entity/Q29862725,Maurice Robert
http://www.wikidata.org/entity/Q29862728,Rosny. View of the village in the spring
http://www.wikidata.org/entity/Q29862730,Q29862730
http://www.wikidata.org/entity/Q29862733,Q29862733
http://www.wikidata.org/entity/Q29862736,"Ischia, view taken from the slopes of Mount Epomeo"
http://www.wikidata.org/entity/Q29862738,Q29862738
http://www.wikidata.org/entity/Q29862746,Lake Nemi
http://www.wikidata.org/entity/Q29862747,"Venice, the Grand Canal"
http://www.wikidata.org/entity/Q29862750,Q29862750
http://www.wikidata.org/entity/Q29862753,Rome countryside
http://www.wikidata.org/entity/Q29862755,Q29862755
http://www.wikidata.org/entity/Q29862758,Q29862758
http://www.wikidata.org/entity/Q29862761,Ville-d'Avray
http://www.wikidata.org/entity/Q29862764,Q29862764
http://www.wikidata.org/entity/Q29862769,Q29862769
http://www.wikidata.org/entity/Q29862771,The Vale
http://www.wikidata.org/entity/Q29862774,Breton landscape. A gate shaded by tall trees
http://www.wikidata.org/entity/Q29862777,Sunset in Chevrier
http://www.wikidata.org/entity/Q29862780,The Jerzual Gate in Dinan
http://www.wikidata.org/entity/Q29862783,The Marriage
http://www.wikidata.org/entity/Q29862786,Vesuvius
http://www.wikidata.org/entity/Q29862788,Mountain of the Roman countryside. The Rock of the Nazens
http://www.wikidata.org/entity/Q29862790,Cowbird in a meadow at sunset
http://www.wikidata.org/entity/Q29862793,Marcoussis. An orchard in the morning
http://www.wikidata.org/entity/Q29862796,The Montlhéry Tower
http://www.wikidata.org/entity/Q29862799,Roman countryside. The Monte Testaccio
http://www.wikidata.org/entity/Q29862801,"The Philippe le bel tower, Villeneuve-lès-Avignon."
http://www.wikidata.org/entity/Q29862804,Q29862804
http://www.wikidata.org/entity/Q29862806,Laundress at the edge of the water in Optevoz
http://www.wikidata.org/entity/Q29862810,The Bathers of Bellinzona. Evening effect
http://www.wikidata.org/entity/Q29862812,Danses virgiliennes
http://www.wikidata.org/entity/Q29862815,Garden terrace of the hospice Villeneuve-lès-Avignon.
http://www.wikidata.org/entity/Q29862818,Q29862818
http://www.wikidata.org/entity/Q29862820,Q29862820
http://www.wikidata.org/entity/Q29862823,Q29862823
http://www.wikidata.org/entity/Q29862826,Willows at the edge of a swamp
http://www.wikidata.org/entity/Q29862829,Lake Brienz
http://www.wikidata.org/entity/Q29862832,Panorama of the Roman countryside. The Prenestini mountains seen from Olevano
http://www.wikidata.org/entity/Q29862836,Madeleine reading
http://www.wikidata.org/entity/Q29862840,Windmills on the Picardy hill
http://www.wikidata.org/entity/Q29862843,Fisherman's houses in Sainte-Adresse
http://www.wikidata.org/entity/Q29862847,Q29862847
http://www.wikidata.org/entity/Q29862852,Alexina Ledoux
http://www.wikidata.org/entity/Q29862856,The middle schooler
http://www.wikidata.org/entity/Q29862859,"Italian sitting, leaning on her knee"
http://www.wikidata.org/entity/Q29862866,Q29862866
http://www.wikidata.org/entity/Q29862869,Q29862869
http://www.wikidata.org/entity/Q29862871,Q29862871
http://www.wikidata.org/entity/Q29862874,Q29862874
http://www.wikidata.org/entity/Q29862877,Q29862877
http://www.wikidata.org/entity/Q29862879,"Portrait of Jean d'Albon, seigneur de Saint-André"
http://www.wikidata.org/entity/Q29862882,Q29862882
http://www.wikidata.org/entity/Q29862887,Q29862887
http://www.wikidata.org/entity/Q29862889,Q29862889
http://www.wikidata.org/entity/Q29862893,Q29862893
http://www.wikidata.org/entity/Q29862896,Q29862896
http://www.wikidata.org/entity/Q29862899,Q29862899
http://www.wikidata.org/entity/Q29862901,"Charles de la Rochefoucauld, comte de Randan"
http://www.wikidata.org/entity/Q29862903,Q29862903
http://www.wikidata.org/entity/Q29862905,Q29862905
http://www.wikidata.org/entity/Q29862908,Q29862908
http://www.wikidata.org/entity/Q29862910,Q29862910
http://www.wikidata.org/entity/Q29862913,The 1798 Egyptian Expedition Under the Command of Bonaparte
http://www.wikidata.org/entity/Q29862916,Q29862916
http://www.wikidata.org/entity/Q29862919,Portrait of Champollion (1790-1832)
http://www.wikidata.org/entity/Q29862921,Interior of David's workshop
http://www.wikidata.org/entity/Q29862923,Q29862923
http://www.wikidata.org/entity/Q29862926,Q29862926
http://www.wikidata.org/entity/Q29862928,Q29862928
http://www.wikidata.org/entity/Q29862933,Q29862933
http://www.wikidata.org/entity/Q29862938,Q29862938
http://www.wikidata.org/entity/Q29862941,Q29862941
http://www.wikidata.org/entity/Q29862944,Portrait de femme inconnue
http://www.wikidata.org/entity/Q29862946,Q29862946
http://www.wikidata.org/entity/Q29862952,Q29862952
http://www.wikidata.org/entity/Q29862959,Q29862959
http://www.wikidata.org/entity/Q29862962,Q29862962
http://www.wikidata.org/entity/Q29862964,Q29862964
http://www.wikidata.org/entity/Q29862973,Q29862973
http://www.wikidata.org/entity/Q29862975,Q29862975
http://www.wikidata.org/entity/Q29862977,Q29862977
http://www.wikidata.org/entity/Q29862979,Q29862979
http://www.wikidata.org/entity/Q29862982,Q29862982
http://www.wikidata.org/entity/Q29862984,Q29862984
http://www.wikidata.org/entity/Q29862986,Q29862986
http://www.wikidata.org/entity/Q29862988,Q29862988
http://www.wikidata.org/entity/Q29862990,Q29862990
http://www.wikidata.org/entity/Q29862996,Othello and Desdemona in Venice
http://www.wikidata.org/entity/Q29862999,Q29862999
http://www.wikidata.org/entity/Q29863002,Q29863002
http://www.wikidata.org/entity/Q29863003,Susanna bathing.
http://www.wikidata.org/entity/Q29863006,Reverend Father Dominique Lacordaire
http://www.wikidata.org/entity/Q29863008,Q29863008
http://www.wikidata.org/entity/Q29863011,Q29863011
http://www.wikidata.org/entity/Q29863034,Q29863034
http://www.wikidata.org/entity/Q29863040,Q29863040
http://www.wikidata.org/entity/Q29863041,Q29863041
http://www.wikidata.org/entity/Q29863043,Q29863043
http://www.wikidata.org/entity/Q29863049,Q29863049
http://www.wikidata.org/entity/Q29863050,Portrait of Benoît Chassériau
http://www.wikidata.org/entity/Q29863053,Q29863053
http://www.wikidata.org/entity/Q29863058,Q29863058
http://www.wikidata.org/entity/Q29863060,Q29863060
http://www.wikidata.org/entity/Q29863064,Q29863064
http://www.wikidata.org/entity/Q29863068,Q29863068
http://www.wikidata.org/entity/Q29863072,Interior of a Harem
http://www.wikidata.org/entity/Q29863075,Q29863075
http://www.wikidata.org/entity/Q29863078,Q29863078
http://www.wikidata.org/entity/Q29863081,Q29863081
http://www.wikidata.org/entity/Q29863084,Q29863084
http://www.wikidata.org/entity/Q29863085,Q29863085
http://www.wikidata.org/entity/Q29863089,Q29863089
http://www.wikidata.org/entity/Q29863091,Apollon et Daphné
http://www.wikidata.org/entity/Q29863093,Q29863093
http://www.wikidata.org/entity/Q29863099,Q29863099
http://www.wikidata.org/entity/Q29863102,Desdemona Retiring to her Bed
http://www.wikidata.org/entity/Q29863104,Q29863104
http://www.wikidata.org/entity/Q29863108,Q29863108
http://www.wikidata.org/entity/Q29863111,Q29863111
http://www.wikidata.org/entity/Q29863113,Q29863113
http://www.wikidata.org/entity/Q29863117,Q29863117
http://www.wikidata.org/entity/Q29863121,The harvesters
http://www.wikidata.org/entity/Q29863123,Oriental merchants in a western port
http://www.wikidata.org/entity/Q29863125,"Melon, pears, peaches and plums"
http://www.wikidata.org/entity/Q29863128,Q29863128
http://www.wikidata.org/entity/Q29863130,Q29863130
http://www.wikidata.org/entity/Q29863132,Q29863132
http://www.wikidata.org/entity/Q29863135,Le conventionnel Merlin de Thionville
http://www.wikidata.org/entity/Q29863137,Q29863137
http://www.wikidata.org/entity/Q29863221,The Youth with a Violin
http://www.wikidata.org/entity/Q29863225,Q29863225
http://www.wikidata.org/entity/Q29863230,Saying Grace
http://www.wikidata.org/entity/Q29863233,Q29863233
http://www.wikidata.org/entity/Q29863238,"Ustensiles de cuisine, chaudron, poêlon et oeufs"
http://www.wikidata.org/entity/Q29863240,The antiquarian monkey
http://www.wikidata.org/entity/Q29863243,"A Lean Diet"" with Cooking Utensils"""
http://www.wikidata.org/entity/Q29863246,Q29863246
http://www.wikidata.org/entity/Q29863248,Les debris d'un dejeuner
http://www.wikidata.org/entity/Q29863252,Draughtsman
http://www.wikidata.org/entity/Q29863254,The Hard-working Mother
http://www.wikidata.org/entity/Q29863257,La Table de cuisine
http://www.wikidata.org/entity/Q29863261,Lapin mort et attirail de chasse
http://www.wikidata.org/entity/Q29863263,Les Attributs des arts
http://www.wikidata.org/entity/Q29863268,Q29863268
http://www.wikidata.org/entity/Q29863271,Q29863271
http://www.wikidata.org/entity/Q29863274,Q29863274
http://www.wikidata.org/entity/Q29863277,Q29863277
http://www.wikidata.org/entity/Q29863280,Q29863280
http://www.wikidata.org/entity/Q29863282,Q29863282
http://www.wikidata.org/entity/Q29863285,Q29863285
http://www.wikidata.org/entity/Q29863287,Q29863287
http://www.wikidata.org/entity/Q29863291,Q29863291
http://www.wikidata.org/entity/Q29863293,Q29863293
http://www.wikidata.org/entity/Q29863299,Le Prévot des marchands et les Échevins de la ville de Paris
http://www.wikidata.org/entity/Q29863302,Q29863302
http://www.wikidata.org/entity/Q29863305,Q29863305
http://www.wikidata.org/entity/Q29863307,The assumption of the Virgin
http://www.wikidata.org/entity/Q29863309,Q29863309
http://www.wikidata.org/entity/Q29863311,Last Supper
http://www.wikidata.org/entity/Q29863315,"Jean-Antoine de Mesmes, president of Paris'Parliament."
http://www.wikidata.org/entity/Q29863321,"La Cène, dite La Petite Cène"
http://www.wikidata.org/entity/Q29863324,Q29863324
http://www.wikidata.org/entity/Q29863331,Portrait of an Unknown Man
http://www.wikidata.org/entity/Q29863334,Two musician angels
http://www.wikidata.org/entity/Q29863338,Q29863338
http://www.wikidata.org/entity/Q29863342,Q29863342
http://www.wikidata.org/entity/Q29863348,Q29863348
http://www.wikidata.org/entity/Q29863350,Q29863350
http://www.wikidata.org/entity/Q29863355,Q29863355
http://www.wikidata.org/entity/Q29863358,Q29863358
http://www.wikidata.org/entity/Q29863361,Feasting peasants
http://www.wikidata.org/entity/Q29863363,Q29863363
http://www.wikidata.org/entity/Q29863369,St. Peter Resurrects Tabitha
http://www.wikidata.org/entity/Q29863371,Q29863371
http://www.wikidata.org/entity/Q29863374,The Gallery of Apollo at the Louvre Museum
http://www.wikidata.org/entity/Q29863377,"Augustus and Sibyl of Tibur, by Antoine Caron"
