Id,Jid,entity,label
5262,Q1373489,http://www.wikidata.org/entity/Q1373489,Stanislas Lépine
5263,Q1373518,http://www.wikidata.org/entity/Q1373518,Eugène Le Poittevin
5264,Q13742,http://www.wikidata.org/entity/Q13742,garter
5265,Q1374436,http://www.wikidata.org/entity/Q1374436,Henry Ossawa Tanner
5266,Q1374591,http://www.wikidata.org/entity/Q1374591,François Jouffroy
5267,Q1374732,http://www.wikidata.org/entity/Q1374732,Lodewijk de Vadder
5268,Q1374816,http://www.wikidata.org/entity/Q1374816,Foillan
5269,Q1374872,http://www.wikidata.org/entity/Q1374872,Liberale da Verona
5270,Q1375132,http://www.wikidata.org/entity/Q1375132,Louis Tocqué
5271,Q1376,http://www.wikidata.org/entity/Q1376,Musée Saint-Raymond
5272,Q1377214,http://www.wikidata.org/entity/Q1377214,Ousson-sur-Loire
5273,Q1378117,http://www.wikidata.org/entity/Q1378117,Fernando Álvarez de Sotomayor y Zaragoza
5274,Q1378723,http://www.wikidata.org/entity/Q1378723,Eustache Le Sueur
5275,Q1378807,http://www.wikidata.org/entity/Q1378807,Thomas Dewing
5276,Q1378831,http://www.wikidata.org/entity/Q1378831,Joseph Ducreux
5277,Q1379299,http://www.wikidata.org/entity/Q1379299,Smyrna
5278,Q137947,http://www.wikidata.org/entity/Q137947,Alexius of Rome
5279,Q1379485,http://www.wikidata.org/entity/Q1379485,Louis Béroud
5280,Q1379668,http://www.wikidata.org/entity/Q1379668,Jean Étienne Championnet
5281,Q1379714,http://www.wikidata.org/entity/Q1379714,Sano di Pietro
5282,Q1380081,http://www.wikidata.org/entity/Q1380081,Juan Pantoja de la Cruz
5283,Q138045,http://www.wikidata.org/entity/Q138045,eternity
5284,Q1381434,http://www.wikidata.org/entity/Q1381434,Jean Perréal
5285,Q1381550,http://www.wikidata.org/entity/Q1381550,Evaristo Pérez de Castro y Brito
5286,Q138156,http://www.wikidata.org/entity/Q138156,Jørgen Roed
5287,Q1381657,http://www.wikidata.org/entity/Q1381657,John Armstrong Jr.
5288,Q1382073,http://www.wikidata.org/entity/Q1382073,Gatianus of Tours
5289,Q1383101,http://www.wikidata.org/entity/Q1383101,François-Auguste Biard
5290,Q1383440,http://www.wikidata.org/entity/Q1383440,Alexis Simon Belle
5291,Q13838300,http://www.wikidata.org/entity/Q13838300,Le Geôlier
5292,Q1384115,http://www.wikidata.org/entity/Q1384115,Frans Ykens
5293,Q138550,http://www.wikidata.org/entity/Q138550,olive branch
5294,Q1385979,http://www.wikidata.org/entity/Q1385979,Manolo Hugué
5295,Q1386234,http://www.wikidata.org/entity/Q1386234,Nöel-Nicolas Coypel
5296,Q1387035,http://www.wikidata.org/entity/Q1387035,Gari Melchers
5297,Q138796,http://www.wikidata.org/entity/Q138796,resistance movement
5298,Q1388163,http://www.wikidata.org/entity/Q1388163,Gaspare Traversi
5299,Q1388990,http://www.wikidata.org/entity/Q1388990,Pedro Figari
5300,Q1389252,http://www.wikidata.org/entity/Q1389252,Albert Bartholomé
5301,Q1389396,http://www.wikidata.org/entity/Q1389396,Piotr Michałowski
5302,Q138979,http://www.wikidata.org/entity/Q138979,nephrite
5303,Q1390,http://www.wikidata.org/entity/Q1390,insect
5304,Q139106,http://www.wikidata.org/entity/Q139106,engraving process
5305,Q1391553,http://www.wikidata.org/entity/Q1391553,Witch of Endor
5306,Q13917,http://www.wikidata.org/entity/Q13917,Île-de-France
5307,Q13924,http://www.wikidata.org/entity/Q13924,Adriatic Sea
5308,Q1393359,http://www.wikidata.org/entity/Q1393359,Mateo Cerezo
5309,Q1393426,http://www.wikidata.org/entity/Q1393426,Jacques Davy Duperron
5310,Q1393517,http://www.wikidata.org/entity/Q1393517,"Charles-Victor Prévot, vicomte d'Arlincourt"
5311,Q1393765,http://www.wikidata.org/entity/Q1393765,factory
5312,Q1394096,http://www.wikidata.org/entity/Q1394096,Golden Horns of Gallehus
5313,Q1394505,http://www.wikidata.org/entity/Q1394505,Léon Spilliaert
5314,Q1394567,http://www.wikidata.org/entity/Q1394567,Johannes Glauber
5315,Q139464,http://www.wikidata.org/entity/Q139464,Zachary
5316,Q1394884,http://www.wikidata.org/entity/Q1394884,card sharp
5317,Q1395469,http://www.wikidata.org/entity/Q1395469,Jean Delville
5318,Q1395699,http://www.wikidata.org/entity/Q1395699,The Four Seasons
5319,Q1395822,http://www.wikidata.org/entity/Q1395822,Francesco del Giocondo
5320,Q139583,http://www.wikidata.org/entity/Q139583,Peeter Gijsels
5321,Q139627,http://www.wikidata.org/entity/Q139627,altar server
5322,Q1396313,http://www.wikidata.org/entity/Q1396313,Hortense Haudebourt-Lescot
5323,Q13964,http://www.wikidata.org/entity/Q13964,advertising column
5324,Q1396468,http://www.wikidata.org/entity/Q1396468,Vincenzo Giustiniani
5325,Q1397369,http://www.wikidata.org/entity/Q1397369,Jan van Calcar
5326,Q1397528,http://www.wikidata.org/entity/Q1397528,Heliodorus
5327,Q1398,http://www.wikidata.org/entity/Q1398,Virgil
5328,Q1398223,http://www.wikidata.org/entity/Q1398223,Georges Clairin
5329,Q1398270,http://www.wikidata.org/entity/Q1398270,Neroccio di Bartolomeo de' Landi
5330,Q1399857,http://www.wikidata.org/entity/Q1399857,Mont Sainte-Odile
5331,Q140,http://www.wikidata.org/entity/Q140,lion
5332,Q140001,http://www.wikidata.org/entity/Q140001,Eris
5333,Q1400174,http://www.wikidata.org/entity/Q1400174,Louis Dupré
5334,Q1400612,http://www.wikidata.org/entity/Q1400612,art forgery
5335,Q1400853,http://www.wikidata.org/entity/Q1400853,portrait painting
5336,Q1401371,http://www.wikidata.org/entity/Q1401371,swallow
5337,Q1401536,http://www.wikidata.org/entity/Q1401536,menagerie
5338,Q1401595,http://www.wikidata.org/entity/Q1401595,fig leaf
5339,Q1401609,http://www.wikidata.org/entity/Q1401609,vaquero
5340,Q1402198,http://www.wikidata.org/entity/Q1402198,Hersilia
5341,Q1402709,http://www.wikidata.org/entity/Q1402709,locket
5342,Q1403016,http://www.wikidata.org/entity/Q1403016,arrest
5343,Q14031686,http://www.wikidata.org/entity/Q14031686,Antoine Mongez
5344,Q1403669,http://www.wikidata.org/entity/Q1403669,Aureliano de Beruete
5345,Q1404150,http://www.wikidata.org/entity/Q1404150,rock
5346,Q1404472,http://www.wikidata.org/entity/Q1404472,Italian Renaissance
5347,Q1405,http://www.wikidata.org/entity/Q1405,Augustus
5348,Q140565,http://www.wikidata.org/entity/Q140565,sink
5349,Q1405862,http://www.wikidata.org/entity/Q1405862,Sybilla of Conversano
5350,Q1406197,http://www.wikidata.org/entity/Q1406197,Nivelle
5351,Q1406889,http://www.wikidata.org/entity/Q1406889,Hernando de los Llanos
5352,Q140694,http://www.wikidata.org/entity/Q140694,Alexis de Tocqueville
5353,Q1407,http://www.wikidata.org/entity/Q1407,Tiberius
5354,Q1407236,http://www.wikidata.org/entity/Q1407236,weigh house
5355,Q14073567,http://www.wikidata.org/entity/Q14073567,sibling duo
5356,Q1407571,http://www.wikidata.org/entity/Q1407571,Robert Arnauld d'Andilly
5357,Q14080,http://www.wikidata.org/entity/Q14080,palms
5358,Q1408753,http://www.wikidata.org/entity/Q1408753,Danaë
5359,Q14087684,http://www.wikidata.org/entity/Q14087684,Philip Zilcken
5360,Q14089634,http://www.wikidata.org/entity/Q14089634,Miguel Alcañiz the Elder
5361,Q14089752,http://www.wikidata.org/entity/Q14089752,groin vault
5362,Q1409,http://www.wikidata.org/entity/Q1409,Caligula
5363,Q1409086,http://www.wikidata.org/entity/Q1409086,Cazals
5364,Q1410,http://www.wikidata.org/entity/Q1410,Gibraltar
5365,Q1410005,http://www.wikidata.org/entity/Q1410005,Alphonse Hirsch
5366,Q1411,http://www.wikidata.org/entity/Q1411,Claudius
5367,Q1411009,http://www.wikidata.org/entity/Q1411009,Domenico del Barbiere
5368,Q1411180,http://www.wikidata.org/entity/Q1411180,Luxembourg Museum
5369,Q14112,http://www.wikidata.org/entity/Q14112,Corsica
5370,Q1411242,http://www.wikidata.org/entity/Q1411242,vice
5371,Q1411575,http://www.wikidata.org/entity/Q1411575,Temple of Minerva Medica
5372,Q1411766,http://www.wikidata.org/entity/Q1411766,predella
5373,Q14125,http://www.wikidata.org/entity/Q14125,bow tie
5374,Q1412773,http://www.wikidata.org/entity/Q1412773,Tobias
5375,Q1413,http://www.wikidata.org/entity/Q1413,Nero
5376,Q14130,http://www.wikidata.org/entity/Q14130,waist-length hair
5377,Q1414059,http://www.wikidata.org/entity/Q1414059,parc Monceau
5378,Q1414167,http://www.wikidata.org/entity/Q1414167,fond d'or
5379,Q1415055,http://www.wikidata.org/entity/Q1415055,ugliness
5380,Q14159615,http://www.wikidata.org/entity/Q14159615,Irma Brunner
5381,Q1416076,http://www.wikidata.org/entity/Q1416076,Sahurs
5382,Q1416512,http://www.wikidata.org/entity/Q1416512,"Ministry of the Economy, Finance and the Recovery"
5383,Q1416517,http://www.wikidata.org/entity/Q1416517,cartoon
5384,Q1416685,http://www.wikidata.org/entity/Q1416685,rampart
5385,Q1416890,http://www.wikidata.org/entity/Q1416890,Fine Arts Museums of San Francisco
5386,Q14169641,http://www.wikidata.org/entity/Q14169641,cypress
5387,Q1417,http://www.wikidata.org/entity/Q1417,Vitellius
5388,Q1417098,http://www.wikidata.org/entity/Q1417098,inauguration
5389,Q141747,http://www.wikidata.org/entity/Q141747,rue de Rivoli
5390,Q1418108,http://www.wikidata.org/entity/Q1418108,Medici lions
5391,Q141830,http://www.wikidata.org/entity/Q141830,pallet fork
5392,Q1419,http://www.wikidata.org/entity/Q1419,Vespasian
5393,Q1419165,http://www.wikidata.org/entity/Q1419165,Firmin Massot
5394,Q1419555,http://www.wikidata.org/entity/Q1419555,National Gallery Prague
5395,Q142,http://www.wikidata.org/entity/Q142,France
5396,Q1420,http://www.wikidata.org/entity/Q1420,motor car
5397,Q1420024,http://www.wikidata.org/entity/Q1420024,fishing vessel
5398,Q1421,http://www.wikidata.org/entity/Q1421,Titus
5399,Q1422576,http://www.wikidata.org/entity/Q1422576,saucer
5400,Q1422666,http://www.wikidata.org/entity/Q1422666,Vairumati
5401,Q1422980,http://www.wikidata.org/entity/Q1422980,Jean-Nicolas Corvisart
5402,Q1423,http://www.wikidata.org/entity/Q1423,Domitian
5403,Q1423005,http://www.wikidata.org/entity/Q1423005,Nantes Cathedral
5404,Q1423546,http://www.wikidata.org/entity/Q1423546,saddle blanket
5405,Q1424,http://www.wikidata.org/entity/Q1424,Nerva
5406,Q1424515,http://www.wikidata.org/entity/Q1424515,charcoal
5407,Q1424519,http://www.wikidata.org/entity/Q1424519,choker
5408,Q1425,http://www.wikidata.org/entity/Q1425,Trajan
5409,Q1426327,http://www.wikidata.org/entity/Q1426327,linen
5410,Q142690,http://www.wikidata.org/entity/Q142690,sewing needle
5411,Q1426966,http://www.wikidata.org/entity/Q1426966,Ottomar Weymann
5412,Q1427,http://www.wikidata.org/entity/Q1427,Hadrian
5413,Q142710,http://www.wikidata.org/entity/Q142710,Roelant Savery
5414,Q142714,http://www.wikidata.org/entity/Q142714,card game
5415,Q1427321,http://www.wikidata.org/entity/Q1427321,chimney fire
5416,Q1427705,http://www.wikidata.org/entity/Q1427705,chasseur
5417,Q1427707,http://www.wikidata.org/entity/Q1427707,Hyacinthe Collin de Vermont
5418,Q1427865,http://www.wikidata.org/entity/Q1427865,metallic paint
5419,Q14282751,http://www.wikidata.org/entity/Q14282751,Robert Zandvliet
5420,Q1429,http://www.wikidata.org/entity/Q1429,Antoninus Pius
5421,Q14294,http://www.wikidata.org/entity/Q14294,Tagus River
5422,Q1429828,http://www.wikidata.org/entity/Q1429828,Mayrègne
5423,Q1429971,http://www.wikidata.org/entity/Q1429971,Valentine
5424,Q1430,http://www.wikidata.org/entity/Q1430,Marcus Aurelius
5425,Q14300548,http://www.wikidata.org/entity/Q14300548,skating
5426,Q1430154,http://www.wikidata.org/entity/Q1430154,cloister
5427,Q143080,http://www.wikidata.org/entity/Q143080,"Palais de Justice, Paris"
5428,Q1431666,http://www.wikidata.org/entity/Q1431666,mandorla
5429,Q1432049,http://www.wikidata.org/entity/Q1432049,food mold
5430,Q1432712,http://www.wikidata.org/entity/Q1432712,gauntlet
5431,Q14328596,http://www.wikidata.org/entity/Q14328596,cabbage
5432,Q1433,http://www.wikidata.org/entity/Q1433,Lucius Verus
5433,Q1433006,http://www.wikidata.org/entity/Q1433006,flooring
5434,Q1433099,http://www.wikidata.org/entity/Q1433099,tronie
5435,Q1433324,http://www.wikidata.org/entity/Q1433324,Gibel
5436,Q143357,http://www.wikidata.org/entity/Q143357,Barbizon school
5437,Q1434,http://www.wikidata.org/entity/Q1434,Commodus
5438,Q143447,http://www.wikidata.org/entity/Q143447,alabaster
5439,Q143463,http://www.wikidata.org/entity/Q143463,Palais des Papes
5440,Q14353858,http://www.wikidata.org/entity/Q14353858,sedan chair
5441,Q143567,http://www.wikidata.org/entity/Q143567,denture
5442,Q1435791,http://www.wikidata.org/entity/Q1435791,fontaine des Innocents
5443,Q1435809,http://www.wikidata.org/entity/Q1435809,Fontana dell'Acqua Paola
5444,Q1435824,http://www.wikidata.org/entity/Q1435824,Fontana del Moro
5445,Q143595,http://www.wikidata.org/entity/Q143595,Stradanus
5446,Q1435994,http://www.wikidata.org/entity/Q1435994,pit cave
5447,Q1436,http://www.wikidata.org/entity/Q1436,Pertinax
5448,Q1436185,http://www.wikidata.org/entity/Q1436185,Hungerford Bridge and Golden Jubilee Bridges
5449,Q14372059,http://www.wikidata.org/entity/Q14372059,constrictor
5450,Q1437299,http://www.wikidata.org/entity/Q1437299,creek
5451,Q14373,http://www.wikidata.org/entity/Q14373,fishing
5452,Q1437530,http://www.wikidata.org/entity/Q1437530,saltimbanco
5453,Q14376066,http://www.wikidata.org/entity/Q14376066,Apollo and Daphne
5454,Q14378,http://www.wikidata.org/entity/Q14378,neoclassicism
5455,Q14378564,http://www.wikidata.org/entity/Q14378564,rue de Metz
5456,Q1438,http://www.wikidata.org/entity/Q1438,Campania
5457,Q143866,http://www.wikidata.org/entity/Q143866,Fête de la Fédération
5458,Q1438676,http://www.wikidata.org/entity/Q1438676,Hans Jordaens III
5459,Q143912,http://www.wikidata.org/entity/Q143912,triumphal arch
5460,Q1439825,http://www.wikidata.org/entity/Q1439825,Foulques du Villaret
5461,Q144,http://www.wikidata.org/entity/Q144,dog
5462,Q14402,http://www.wikidata.org/entity/Q14402,Ν
5463,Q1440305,http://www.wikidata.org/entity/Q1440305,Fra Galgario
5464,Q14404836,http://www.wikidata.org/entity/Q14404836,caress
5465,Q1441279,http://www.wikidata.org/entity/Q1441279,Francesco de Mura
5466,Q1442,http://www.wikidata.org/entity/Q1442,Septimius Severus
5467,Q1442354,http://www.wikidata.org/entity/Q1442354,Francisque Joseph Duret
5468,Q1442423,http://www.wikidata.org/entity/Q1442423,Gabriel Jean Edmond Séailles
5469,Q1442507,http://www.wikidata.org/entity/Q1442507,Frans Francken the Younger
5470,Q14425553,http://www.wikidata.org/entity/Q14425553,Danaë
5471,Q144334,http://www.wikidata.org/entity/Q144334,printing press
5472,Q1444,http://www.wikidata.org/entity/Q1444,organ
5473,Q1444041,http://www.wikidata.org/entity/Q1444041,Christophe Veyrier
5474,Q1445073,http://www.wikidata.org/entity/Q1445073,Ivo Hauptmann
5475,Q1445472,http://www.wikidata.org/entity/Q1445472,Frans Pourbus the Elder
5476,Q14458220,http://www.wikidata.org/entity/Q14458220,strawberry
5477,Q1445979,http://www.wikidata.org/entity/Q1445979,Mariano Rossi
5478,Q1446,http://www.wikidata.org/entity/Q1446,Caracalla
5479,Q14467155,http://www.wikidata.org/entity/Q14467155,gaze
5480,Q1446925,http://www.wikidata.org/entity/Q1446925,Lo Spagna
5481,Q1447,http://www.wikidata.org/entity/Q1447,Apulia
5482,Q144764,http://www.wikidata.org/entity/Q144764,pruning shears
5483,Q1448728,http://www.wikidata.org/entity/Q1448728,Annunciation
5484,Q1448767,http://www.wikidata.org/entity/Q1448767,François Guiguet
5485,Q1448969,http://www.wikidata.org/entity/Q1448969,Franz Schrotzberg
5486,Q1449,http://www.wikidata.org/entity/Q1449,Genoa
5487,Q1449918,http://www.wikidata.org/entity/Q1449918,Tremissis
5488,Q145,http://www.wikidata.org/entity/Q145,United Kingdom
5489,Q1450807,http://www.wikidata.org/entity/Q1450807,François Antoine de Boissy d'Anglas
5490,Q1450952,http://www.wikidata.org/entity/Q1450952,François-Joseph-Victor Broussais
5491,Q1451014,http://www.wikidata.org/entity/Q1451014,François Dumont
5492,Q1451015,http://www.wikidata.org/entity/Q1451015,François Dumont
5493,Q1451235,http://www.wikidata.org/entity/Q1451235,"François, Duke of Montpensier"
5494,Q1451508,http://www.wikidata.org/entity/Q1451508,"Woman with a Parasol, facing left"
5495,Q14515305,http://www.wikidata.org/entity/Q14515305,Jacques Prou
5496,Q14515330,http://www.wikidata.org/entity/Q14515330,Proserpina
5497,Q1452,http://www.wikidata.org/entity/Q1452,Basilicata
5498,Q1452017,http://www.wikidata.org/entity/Q1452017,death of Napoleon
5499,Q145205,http://www.wikidata.org/entity/Q145205,resin
5500,Q1452239,http://www.wikidata.org/entity/Q1452239,Giovanni Agostino da Lodi
5501,Q14524064,http://www.wikidata.org/entity/Q14524064,nib
5502,Q1455520,http://www.wikidata.org/entity/Q1455520,groom
5503,Q14560,http://www.wikidata.org/entity/Q14560,Cactaceae
5504,Q1456119,http://www.wikidata.org/entity/Q1456119,Pitt Rivers Museum
5505,Q14562306,http://www.wikidata.org/entity/Q14562306,bas-relief
5506,Q14563575,http://www.wikidata.org/entity/Q14563575,Louis-Marie Baader
5507,Q1456438,http://www.wikidata.org/entity/Q1456438,Saint-Mammès
5508,Q14565995,http://www.wikidata.org/entity/Q14565995,carriage
5509,Q1456974,http://www.wikidata.org/entity/Q1456974,obedience
5510,Q145746,http://www.wikidata.org/entity/Q145746,Joseph
5511,Q14575599,http://www.wikidata.org/entity/Q14575599,The Prisoner of Chillon
5512,Q14576177,http://www.wikidata.org/entity/Q14576177,The Abduction of Rebecca
5513,Q14595398,http://www.wikidata.org/entity/Q14595398,Jacopo Foscari
5514,Q146,http://www.wikidata.org/entity/Q146,house cat
5515,Q1460,http://www.wikidata.org/entity/Q1460,Sicily
5516,Q1460115,http://www.wikidata.org/entity/Q1460115,pelte
5517,Q146095,http://www.wikidata.org/entity/Q146095,Viola
5518,Q146110,http://www.wikidata.org/entity/Q146110,Populus tremula
5519,Q146123,http://www.wikidata.org/entity/Q146123,poly(methyl methacrylate)
5520,Q1461290,http://www.wikidata.org/entity/Q1461290,Rosny-sur-Seine
5521,Q146130,http://www.wikidata.org/entity/Q146130,Ranunculus
5522,Q14613593,http://www.wikidata.org/entity/Q14613593,chain
5523,Q14613615,http://www.wikidata.org/entity/Q14613615,Herman van Vollenhoven
5524,Q146149,http://www.wikidata.org/entity/Q146149,Fagus sylvatica
5525,Q14619165,http://www.wikidata.org/entity/Q14619165,Ancient Rome
5526,Q14619170,http://www.wikidata.org/entity/Q14619170,Piazzetta
5527,Q14619895,http://www.wikidata.org/entity/Q14619895,Mona Lisa by Leonardo da Vinci
5528,Q14619896,http://www.wikidata.org/entity/Q14619896,The Mona Lisa by Leonardo da Vinci
5529,Q14623627,http://www.wikidata.org/entity/Q14623627,Lady in Blue
5530,Q14624645,http://www.wikidata.org/entity/Q14624645,terrine
5531,Q1462695,http://www.wikidata.org/entity/Q1462695,Le Port-Marly
5532,Q146391,http://www.wikidata.org/entity/Q146391,Papaver
5533,Q1464509,http://www.wikidata.org/entity/Q1464509,National Gallery of Victoria
5534,Q1464842,http://www.wikidata.org/entity/Q1464842,tenebrism
5535,Q1465214,http://www.wikidata.org/entity/Q1465214,Médaille militaire
5536,Q1465739,http://www.wikidata.org/entity/Q1465739,Destroying angel
